773;4/10/2004;Suelo;Venta;Lleida;59;484744;27/5/2005;Joaquín
774;5/10/2004;Local;Alquiler;Tarragona;244;2332152;5/6/2005;Joaquín
775;5/10/2004;Local;Venta;Lleida;204;1606500;25/7/2005;Carmen
776;5/10/2004;Parking;Venta;Lleida;76;411160;15/2/2005;Joaquín
777;5/10/2004;Suelo;Alquiler;Tarragona;68;611796;18/6/2005;Luisa
778;6/10/2004;Local;Alquiler;Barcelona;228;1554732;17/8/2005;Jesús
779;6/10/2004;Local;Alquiler;Tarragona;256;1877760;14/4/2005;María
780;6/10/2004;Local;Venta;Tarragona;185;1607280;28/3/2005;Carmen
781;6/10/2004;Suelo;Alquiler;Lleida;158;1217390;27/4/2005;Luisa
782;6/10/2004;Suelo;Venta;Girona;74;299996;2/9/2005;María
783;6/10/2004;Oficina;Alquiler;Girona;219;1455693;28/1/2005;Joaquín
784;6/10/2004;Parking;Alquiler;Tarragona;83;778706;11/9/2005;María
785;6/10/2004;Casa;Alquiler;Barcelona;228;1685148;5/10/2005;Luisa
786;6/10/2004;Parking;Venta;Lleida;224;913248;3/7/2005;Jesús
787;6/10/2004;Casa;Venta;Barcelona;279;2064879;7/5/2005;María
788;7/10/2004;Casa;Venta;Girona;92;853852;25/9/2005;Carmen
789;7/10/2004;Piso;Venta;Barcelona;251;1781849;23/7/2005;Luisa
790;7/10/2004;Piso;Venta;Tarragona;108;647460;10/3/2005;Luisa
791;8/10/2004;Industrial;Venta;Girona;113;869196;28/7/2005;Jesús
792;8/10/2004;Piso;Venta;Tarragona;292;1565120;2/10/2005;Joaquín
793;8/10/2004;Piso;Venta;Lleida;88;507320;6/9/2005;María
794;10/10/2004;Oficina;Venta;Tarragona;277;1522946;9/3/2005;Joaquín
795;10/10/2004;Casa;Alquiler;Tarragona;74;338476;19/5/2005;Jesús
796;10/10/2004;Casa;Alquiler;Lleida;110;950290;8/6/2005;Carmen
797;11/10/2004;Oficina;Venta;Barcelona;255;1442280;4/5/2005;Jesús
798;11/10/2004;Piso;Venta;Girona;222;1478742;24/9/2005;Jesús
799;11/10/2004;Suelo;Alquiler;Tarragona;278;2209822;27/2/2005;Jesús
800;12/10/2004;Local;Alquiler;Tarragona;67;653250;19/2/2005;María
801;13/10/2004;Local;Alquiler;Tarragona;159;1323198;26/8/2005;Jesús
802;13/10/2004;Suelo;Venta;Lleida;114;1106028;27/2/2005;María
803;13/10/2004;Local;Alquiler;Tarragona;163;1115409;14/3/2005;María
804;13/10/2004;Industrial;Venta;Girona;114;580032;28/3/2005;Jesús
805;14/10/2004;Piso;Alquiler;Barcelona;243;1469178;18/2/2005;Pedro
806;14/10/2004;Oficina;Venta;Girona;43;415552;16/1/2005;Luisa
807;15/10/2004;Suelo;Alquiler;Tarragona;259;1891736;18/7/2005;María
808;15/10/2004;Oficina;Alquiler;Girona;119;630224;9/4/2005;Joaquín
809;15/10/2004;Casa;Venta;Tarragona;222;1292484;1/10/2005;Pedro
810;15/10/2004;Industrial;Venta;Barcelona;51;334305;25/9/2005;Carmen
811;16/10/2004;Industrial;Venta;Lleida;214;1805518;30/8/2005;Carmen
812;16/10/2004;Oficina;Venta;Tarragona;236;2208252;21/4/2005;Pedro
813;17/10/2004;Casa;Venta;Girona;138;733470;4/4/2005;Pedro
814;17/10/2004;Oficina;Alquiler;Barcelona;192;1627200;27/1/2005;Luisa
815;17/10/2004;Industrial;Venta;Tarragona;182;1690416;4/9/2005;Pedro
816;18/10/2004;Parking;Alquiler;Barcelona;232;2180104;19/7/2005;Joaquín
817;18/10/2004;Suelo;Alquiler;Barcelona;158;878638;5/5/2005;Joaquín
818;18/10/2004;Suelo;Alquiler;Tarragona;49;244608;21/4/2005;Pedro
819;19/10/2004;Parking;Venta;Barcelona;102;562632;1/9/2005;Luisa
820;19/10/2004;Piso;Alquiler;Tarragona;206;1688170;17/7/2005;Jesús
821;19/10/2004;Parking;Venta;Girona;161;1392006;12/7/2005;María
822;20/10/2004;Industrial;Venta;Tarragona;259;1628333;9/8/2005;María
823;20/10/2004;Parking;Venta;Lleida;177;992793;20/3/2005;Carmen
824;21/10/2004;Piso;Alquiler;Girona;60;484560;24/8/2005;Jesús
825;21/10/2004;Local;Venta;Tarragona;172;866880;1/9/2005;Luisa
826;21/10/2004;Oficina;Alquiler;Girona;239;1709567;10/6/2005;Jesús
827;22/10/2004;Industrial;Venta;Tarragona;149;1391809;6/8/2005;Pedro
828;23/10/2004;Industrial;Alquiler;Barcelona;199;1278774;6/4/2005;Pedro
829;23/10/2004;Local;Venta;Lleida;152;1218888;4/3/2005;Joaquín
830;24/10/2004;Local;Venta;Lleida;143;1409551;23/4/2005;Jesús
831;24/10/2004;Parking;Venta;Girona;115;880900;4/7/2005;Carmen
832;24/10/2004;Casa;Alquiler;Tarragona;87;574200;19/5/2005;Carmen
833;24/10/2004;Oficina;Alquiler;Lleida;212;1968632;23/10/2005;Pedro
834;24/10/2004;Casa;Venta;Barcelona;73;592103;21/3/2005;Jesús
835;25/10/2004;Parking;Venta;Lleida;168;1276800;25/7/2005;Carmen
836;25/10/2004;Suelo;Venta;Tarragona;274;2124596;21/2/2005;Carmen
837;27/10/2004;Local;Venta;Girona;127;1021334;21/5/2005;Joaquín
838;27/10/2004;Piso;Alquiler;Girona;62;583110;19/2/2005;Joaquín
839;27/10/2004;Local;Venta;Lleida;109;1029178;13/7/2005;Joaquín
840;27/10/2004;Parking;Alquiler;Girona;114;1040478;29/4/2005;Carmen
841;27/10/2004;Piso;Venta;Girona;120;1061160;13/4/2005;Luisa
842;29/10/2004;Suelo;Venta;Barcelona;109;942196;31/8/2005;Joaquín
843;30/10/2004;Casa;Venta;Barcelona;175;1712725;12/3/2005;Carmen
844;30/10/2004;Local;Alquiler;Tarragona;121;593021;28/2/2005;Luisa
845;31/10/2004;Industrial;Venta;Tarragona;280;1485680;23/10/2005;Luisa
846;31/10/2004;Suelo;Alquiler;Tarragona;246;2214984;22/9/2005;Joaquín
847;31/10/2004;Piso;Alquiler;Girona;121;731929;27/6/2005;Pedro
848;31/10/2004;Oficina;Alquiler;Tarragona;223;1566129;6/4/2005;Jesús
849;1/11/2004;Casa;Venta;Tarragona;120;1003320;18/7/2005;Carmen
850;1/11/2004;Piso;Alquiler;Girona;159;1391091;16/6/2005;Carmen
851;1/11/2004;Casa;Alquiler;Girona;157;1032118;16/6/2005;Luisa
852;2/11/2004;Casa;Alquiler;Girona;237;1768020;27/4/2005;Luisa
853;2/11/2004;Piso;Venta;Tarragona;246;1708716;16/3/2005;Jesús
854;2/11/2004;Piso;Alquiler;Lleida;299;2430272;26/3/2005;Carmen
855;3/11/2004;Suelo;Venta;Girona;223;1650200;28/8/2005;Carmen
856;3/11/2004;Industrial;Venta;Barcelona;247;995657;29/6/2005;Jesús
857;3/11/2004;Industrial;Venta;Girona;238;2379048;8/9/2005;María
858;3/11/2004;Oficina;Alquiler;Lleida;251;1821758;11/6/2005;Luisa
859;3/11/2004;Suelo;Venta;Barcelona;65;397540;22/5/2005;Joaquín
860;3/11/2004;Piso;Venta;Lleida;288;2242656;11/2/2005;Jesús
861;3/11/2004;Piso;Alquiler;Girona;96;891456;28/7/2005;Pedro
862;4/11/2004;Local;Alquiler;Barcelona;152;631560;28/10/2005;Joaquín
863;6/11/2004;Oficina;Alquiler;Barcelona;246;2328636;10/3/2005;Luisa
864;6/11/2004;Industrial;Venta;Girona;108;553608;4/2/2005;Luisa
865;6/11/2004;Parking;Alquiler;Girona;110;523160;11/9/2005;Joaquín
866;7/11/2004;Parking;Venta;Girona;136;1054544;18/9/2005;María
867;7/11/2004;Suelo;Venta;Tarragona;82;418692;10/9/2005;Luisa
868;7/11/2004;Suelo;Venta;Tarragona;127;912114;20/9/2005;Joaquín
869;7/11/2004;Parking;Alquiler;Lleida;183;1082079;7/9/2005;Carmen
870;8/11/2004;Industrial;Venta;Tarragona;245;1951180;6/4/2005;Luisa
871;8/11/2004;Casa;Alquiler;Tarragona;88;726352;13/6/2005;Joaquín
872;9/11/2004;Piso;Alquiler;Girona;185;1390460;29/8/2005;Jesús
873;9/11/2004;Industrial;Alquiler;Lleida;295;2923155;6/5/2005;Luisa
874;9/11/2004;Piso;Venta;Tarragona;80;458560;22/2/2005;Pedro
875;9/11/2004;Oficina;Alquiler;Girona;147;1259202;3/5/2005;Pedro
876;9/11/2004;Industrial;Venta;Tarragona;114;968658;29/6/2005;María
877;9/11/2004;Oficina;Alquiler;Lleida;128;549120;16/3/2005;Carmen
878;10/11/2004;Industrial;Alquiler;Barcelona;145;1372135;18/4/2005;Pedro
879;10/11/2004;Oficina;Venta;Lleida;147;1070307;10/7/2005;Pedro
880;11/11/2004;Parking;Alquiler;Lleida;272;1542784;24/6/2005;Joaquín
881;11/11/2004;Casa;Alquiler;Lleida;113;645569;10/6/2005;Carmen
882;11/11/2004;Local;Venta;Tarragona;220;970420;28/8/2005;Luisa
883;11/11/2004;Piso;Venta;Girona;266;1370964;22/10/2005;María
884;11/11/2004;Piso;Venta;Girona;125;590875;20/9/2005;Carmen
885;11/11/2004;Casa;Alquiler;Lleida;151;719213;23/2/2005;Jesús
886;12/11/2004;Piso;Venta;Girona;133;1191281;28/6/2005;Joaquín
887;13/11/2004;Suelo;Alquiler;Barcelona;160;1356160;8/11/2005;Luisa
888;13/11/2004;Oficina;Alquiler;Lleida;95;412395;31/7/2005;María
889;13/11/2004;Oficina;Alquiler;Lleida;236;1420012;31/10/2005;Pedro
890;13/11/2004;Oficina;Venta;Tarragona;165;1598520;11/10/2005;Pedro
891;13/11/2004;Casa;Venta;Girona;255;2543625;29/8/2005;Pedro
892;14/11/2004;Casa;Alquiler;Tarragona;226;2025638;4/5/2005;María
893;14/11/2004;Casa;Venta;Tarragona;228;1115604;21/9/2005;Pedro
894;14/11/2004;Parking;Alquiler;Lleida;92;610696;4/5/2005;Jesús
895;14/11/2004;Industrial;Alquiler;Barcelona;229;1341024;12/9/2005;Jesús
896;14/11/2004;Piso;Alquiler;Tarragona;226;1340632;24/9/2005;Luisa
897;15/11/2004;Suelo;Alquiler;Lleida;64;581568;15/2/2005;Carmen
898;15/11/2004;Casa;Venta;Barcelona;258;2449452;14/3/2005;Jesús
899;16/11/2004;Local;Venta;Barcelona;58;315810;14/6/2005;Jesús
900;16/11/2004;Casa;Alquiler;Barcelona;136;1072768;2/4/2005;Pedro
901;16/11/2004;Parking;Alquiler;Girona;294;1653456;18/7/2005;Pedro
902;17/11/2004;Oficina;Alquiler;Barcelona;294;2722146;5/11/2005;Joaquín
903;17/11/2004;Suelo;Alquiler;Tarragona;151;1029367;5/5/2005;Carmen
904;17/11/2004;Piso;Venta;Barcelona;62;455762;25/7/2005;Pedro
905;18/11/2004;Local;Alquiler;Girona;116;479892;11/11/2005;Joaquín
906;18/11/2004;Industrial;Alquiler;Tarragona;68;500140;27/10/2005;Pedro
907;18/11/2004;Oficina;Alquiler;Barcelona;59;491706;3/7/2005;Jesús
908;18/11/2004;Parking;Venta;Girona;134;933444;17/4/2005;Pedro
909;18/11/2004;Industrial;Venta;Tarragona;127;1204595;15/4/2005;Carmen
910;19/11/2004;Piso;Alquiler;Tarragona;197;1506853;16/11/2005;Jesús
911;20/11/2004;Local;Alquiler;Barcelona;135;1036665;8/11/2005;Pedro
912;20/11/2004;Suelo;Alquiler;Lleida;200;1967400;30/8/2005;Pedro
913;20/11/2004;Suelo;Alquiler;Lleida;250;1676500;30/8/2005;Pedro
914;20/11/2004;Piso;Venta;Girona;48;366480;19/9/2005;Pedro
915;20/11/2004;Oficina;Venta;Girona;285;1869885;10/8/2005;Jesús
916;21/11/2004;Piso;Alquiler;Lleida;155;1511095;20/8/2005;María
917;21/11/2004;Parking;Venta;Tarragona;263;1719757;28/8/2005;Pedro
918;22/11/2004;Industrial;Alquiler;Lleida;197;1662089;29/6/2005;Carmen
919;22/11/2004;Casa;Alquiler;Lleida;270;1311660;11/10/2005;María
920;23/11/2004;Industrial;Venta;Barcelona;137;1242042;8/8/2005;Luisa
921;24/11/2004;Suelo;Venta;Tarragona;163;1273030;16/6/2005;Luisa
922;24/11/2004;Oficina;Venta;Lleida;217;1238202;11/5/2005;Joaquín
923;24/11/2004;Suelo;Venta;Tarragona;257;1440742;9/7/2005;Carmen
924;25/11/2004;Parking;Alquiler;Girona;283;2213909;10/5/2005;Luisa
925;25/11/2004;Parking;Alquiler;Lleida;298;2039512;11/10/2005;Joaquín
926;25/11/2004;Suelo;Alquiler;Barcelona;298;2376550;19/10/2005;Luisa
927;25/11/2004;Suelo;Alquiler;Barcelona;151;709700;16/3/2005;Carmen
928;26/11/2004;Industrial;Alquiler;Barcelona;283;1615647;6/6/2005;Joaquín
929;27/11/2004;Local;Alquiler;Tarragona;73;410260;29/10/2005;Carmen
930;27/11/2004;Local;Venta;Tarragona;161;1604687;5/3/2005;Luisa
931;27/11/2004;Suelo;Venta;Lleida;223;2053384;13/11/2005;Carmen
932;29/11/2004;Parking;Venta;Lleida;121;754435;23/4/2005;Joaquín
933;29/11/2004;Parking;Alquiler;Tarragona;150;795000;17/10/2005;Luisa
934;29/11/2004;Casa;Alquiler;Girona;228;2212740;10/10/2005;Jesús
935;30/11/2004;Oficina;Alquiler;Lleida;164;1373008;9/6/2005;Pedro
936;1/12/2004;Parking;Alquiler;Girona;116;573040;1/11/2005;María
937;1/12/2004;Industrial;Alquiler;Girona;276;1932552;20/10/2005;María
938;1/12/2004;Local;Venta;Barcelona;158;766774;24/3/2005;Pedro
939;1/12/2004;Industrial;Alquiler;Girona;216;1962360;17/5/2005;Pedro
940;2/12/2004;Industrial;Venta;Barcelona;249;1662822;11/7/2005;Luisa
941;2/12/2004;Industrial;Venta;Barcelona;68;614244;11/5/2005;Jesús
942;2/12/2004;Industrial;Alquiler;Tarragona;177;1485915;29/4/2005;Carmen
943;3/12/2004;Piso;Venta;Tarragona;268;1273000;16/6/2005;Carmen
944;3/12/2004;Piso;Alquiler;Girona;66;558030;1/12/2005;Carmen
945;4/12/2004;Piso;Venta;Tarragona;162;894888;26/3/2005;Pedro
946;4/12/2004;Piso;Venta;Girona;243;1447551;13/9/2005;Pedro
947;4/12/2004;Suelo;Venta;Lleida;103;474624;25/3/2005;Carmen
948;5/12/2004;Piso;Alquiler;Girona;237;1725597;7/7/2005;Pedro
949;5/12/2004;Parking;Alquiler;Barcelona;206;1241562;27/7/2005;María
950;5/12/2004;Piso;Venta;Girona;233;2153852;11/3/2005;Pedro
951;6/12/2004;Oficina;Venta;Barcelona;65;307255;11/10/2005;Carmen
952;7/12/2004;Industrial;Venta;Barcelona;142;954808;18/6/2005;María
953;7/12/2004;Casa;Alquiler;Girona;240;1510320;19/10/2005;Carmen
954;8/12/2004;Parking;Venta;Lleida;68;330956;18/9/2005;María
955;9/12/2004;Suelo;Venta;Girona;200;1938400;25/8/2005;María
956;9/12/2004;Piso;Venta;Tarragona;80;509840;21/5/2005;Carmen
957;9/12/2004;Casa;Alquiler;Tarragona;84;368760;30/7/2005;Luisa
958;10/12/2004;Local;Alquiler;Tarragona;227;1071667;26/5/2005;Carmen
959;10/12/2004;Parking;Venta;Tarragona;291;1872876;16/5/2005;María
960;10/12/2004;Suelo;Venta;Girona;275;1732500;10/7/2005;Joaquín
961;10/12/2004;Parking;Alquiler;Girona;96;535584;22/10/2005;Carmen
962;10/12/2004;Oficina;Alquiler;Barcelona;174;1271592;13/7/2005;Joaquín
963;11/12/2004;Local;Venta;Lleida;190;1593720;28/5/2005;Pedro
964;11/12/2004;Suelo;Venta;Girona;185;1038590;15/7/2005;Luisa
965;11/12/2004;Industrial;Venta;Girona;56;525616;15/8/2005;Joaquín
966;11/12/2004;Piso;Alquiler;Lleida;213;1994532;22/4/2005;María
967;12/12/2004;Piso;Venta;Girona;175;722925;18/3/2005;Carmen
968;12/12/2004;Local;Alquiler;Lleida;96;769824;3/10/2005;Jesús
969;14/12/2004;Piso;Venta;Lleida;272;2581552;22/10/2005;Pedro
970;14/12/2004;Piso;Alquiler;Girona;232;1193408;7/6/2005;Luisa
971;14/12/2004;Piso;Venta;Lleida;200;1145600;22/9/2005;María
972;14/12/2004;Piso;Venta;Girona;219;1059303;27/7/2005;Joaquín
973;15/12/2004;Casa;Alquiler;Lleida;126;600642;20/8/2005;Jesús
974;15/12/2004;Parking;Alquiler;Lleida;131;920144;10/12/2005;Jesús
975;16/12/2004;Suelo;Venta;Lleida;77;409563;30/7/2005;Pedro
976;16/12/2004;Local;Alquiler;Barcelona;232;1236560;20/11/2005;Pedro
977;16/12/2004;Suelo;Alquiler;Barcelona;199;1494490;4/4/2005;Joaquín
978;17/12/2004;Casa;Venta;Tarragona;115;659295;9/10/2005;María
979;18/12/2004;Casa;Alquiler;Barcelona;97;672792;23/5/2005;Joaquín
980;18/12/2004;Suelo;Venta;Barcelona;122;589016;4/10/2005;Joaquín
981;18/12/2004;Local;Venta;Girona;278;2273762;30/11/2005;Pedro
982;19/12/2004;Casa;Alquiler;Barcelona;212;1588940;29/8/2005;Carmen
983;19/12/2004;Oficina;Alquiler;Barcelona;250;1127750;4/4/2005;Luisa
984;19/12/2004;Suelo;Alquiler;Lleida;278;1678286;20/4/2005;Jesús
985;20/12/2004;Piso;Alquiler;Barcelona;270;2427300;6/9/2005;Pedro
986;20/12/2004;Suelo;Alquiler;Lleida;212;1753240;14/5/2005;Joaquín
987;21/12/2004;Industrial;Venta;Lleida;258;1894752;21/8/2005;Carmen
988;21/12/2004;Casa;Alquiler;Tarragona;225;2000475;12/7/2005;Jesús
989;21/12/2004;Piso;Venta;Lleida;81;528120;9/7/2005;Joaquín
990;21/12/2004;Industrial;Venta;Barcelona;182;1717898;24/4/2005;Pedro
991;21/12/2004;Oficina;Venta;Barcelona;233;1870757;13/10/2005;Luisa
992;22/12/2004;Piso;Alquiler;Girona;281;2326118;22/7/2005;María
993;22/12/2004;Industrial;Venta;Tarragona;201;1911510;23/6/2005;Luisa
994;22/12/2004;Local;Venta;Girona;187;1346961;20/12/2005;Joaquín
995;22/12/2004;Oficina;Venta;Tarragona;180;1414800;29/5/2005;Joaquín
996;23/12/2004;Parking;Alquiler;Girona;88;690184;29/5/2005;Carmen
997;23/12/2004;Industrial;Alquiler;Girona;66;448932;1/9/2005;Pedro
998;23/12/2004;Local;Venta;Girona;219;2101743;30/7/2005;Luisa
999;23/12/2004;Industrial;Venta;Girona;67;430743;6/6/2005;Pedro
1000;24/12/2004;Parking;Venta;Lleida;300;2707200;15/10/2005;Luisa
1001;25/12/2004;Local;Venta;Barcelona;250;1368750;7/6/2005;Luisa
1002;25/12/2004;Piso;Alquiler;Barcelona;292;2677056;22/7/2005;María
1003;25/12/2004;Parking;Venta;Tarragona;87;638058;19/7/2005;Jesús
1004;26/12/2004;Piso;Venta;Lleida;95;866780;15/4/2005;Jesús
1005;26/12/2004;Oficina;Alquiler;Girona;159;1437360;12/6/2005;Luisa
1006;26/12/2004;Suelo;Venta;Lleida;215;1706240;25/4/2005;Pedro
1007;27/12/2004;Oficina;Alquiler;Tarragona;86;822504;17/8/2005;Jesús
1008;27/12/2004;Casa;Venta;Lleida;121;622787;2/5/2005;Carmen
1009;27/12/2004;Piso;Alquiler;Tarragona;222;1266732;23/6/2005;Pedro
1010;27/12/2004;Parking;Venta;Girona;211;945702;4/12/2005;Luisa
1011;27/12/2004;Piso;Alquiler;Barcelona;96;862848;23/12/2005;María
1012;30/12/2004;Oficina;Venta;Tarragona;173;1008071;21/7/2005;Jesús
1013;31/12/2004;Oficina;Venta;Barcelona;191;1657880;6/9/2005;Pedro
1014;31/12/2004;Casa;Venta;Barcelona;146;1457226;5/11/2005;María
1015;31/12/2004;Local;Alquiler;Barcelona;168;1508472;3/12/2005;Luisa
1016;1/1/2005;Parking;Alquiler;Barcelona;142;1276864;24/10/2005;María
1017;1/1/2005;Parking;Venta;Girona;217;2101862;23/10/2005;Carmen
1018;1/1/2005;Local;Alquiler;Barcelona;269;1360064;17/8/2005;Jesús
1019;2/1/2005;Suelo;Venta;Lleida;47;369984;24/8/2005;Jesús
1020;2/1/2005;Industrial;Alquiler;Lleida;201;1176855;7/10/2005;María
1021;2/1/2005;Suelo;Alquiler;Girona;86;452962;24/10/2005;Joaquín
1022;3/1/2005;Piso;Alquiler;Tarragona;237;1177653;10/11/2005;Joaquín
1023;3/1/2005;Oficina;Venta;Girona;105;889980;16/10/2005;Pedro
1024;3/1/2005;Piso;Alquiler;Barcelona;172;1615424;19/11/2005;Carmen
1025;4/1/2005;Industrial;Alquiler;Tarragona;216;2022624;7/5/2005;Jesús
1026;4/1/2005;Parking;Alquiler;Barcelona;206;1231262;10/7/2005;Luisa
1027;4/1/2005;Casa;Alquiler;Girona;79;352972;6/11/2005;Joaquín
1028;5/1/2005;Casa;Venta;Lleida;81;610416;25/11/2005;Joaquín
1029;5/1/2005;Piso;Alquiler;Lleida;269;1089181;25/7/2005;Joaquín
1030;5/1/2005;Piso;Alquiler;Tarragona;221;1194505;12/12/2005;María
1031;5/1/2005;Industrial;Alquiler;Barcelona;143;1106677;8/8/2005;María
1032;6/1/2005;Industrial;Alquiler;Barcelona;170;1262250;29/11/2005;Luisa
1033;6/1/2005;Casa;Alquiler;Lleida;171;1236672;7/6/2005;Luisa
1034;6/1/2005;Industrial;Alquiler;Girona;153;923355;7/7/2005;Luisa
1035;7/1/2005;Industrial;Venta;Barcelona;252;2398788;19/11/2005;Jesús
1036;7/1/2005;Local;Venta;Lleida;180;1636560;31/8/2005;Luisa
1037;8/1/2005;Industrial;Venta;Lleida;271;2496723;12/12/2005;Jesús
1038;8/1/2005;Piso;Alquiler;Girona;59;325326;9/4/2005;Carmen
1039;9/1/2005;Casa;Alquiler;Lleida;264;1441440;28/10/2005;Pedro
1040;9/1/2005;Local;Venta;Barcelona;162;1315440;16/9/2005;Jesús
1041;9/1/2005;Local;Alquiler;Tarragona;286;1732302;26/8/2005;Joaquín
1042;10/1/2005;Suelo;Venta;Tarragona;90;374310;7/12/2005;María
1043;11/1/2005;Suelo;Alquiler;Tarragona;186;1844004;19/6/2005;Pedro
1044;11/1/2005;Piso;Alquiler;Tarragona;217;1603196;11/12/2005;Joaquín
1045;11/1/2005;Parking;Alquiler;Girona;260;2402920;9/10/2005;Joaquín
1046;11/1/2005;Suelo;Alquiler;Girona;240;1823280;4/9/2005;Luisa
1047;11/1/2005;Oficina;Alquiler;Barcelona;157;949693;27/11/2005;Jesús
1048;12/1/2005;Casa;Alquiler;Barcelona;279;2362572;25/9/2005;Luisa
1049;12/1/2005;Oficina;Venta;Barcelona;73;672987;21/4/2005;Joaquín
1050;12/1/2005;Casa;Venta;Tarragona;120;703680;16/9/2005;Carmen
1051;12/1/2005;Parking;Venta;Lleida;246;1940448;8/10/2005;Pedro
1052;12/1/2005;Casa;Venta;Girona;75;624600;12/12/2005;María
1053;13/1/2005;Industrial;Venta;Girona;42;224280;10/7/2005;María
1054;14/1/2005;Oficina;Alquiler;Barcelona;251;2138771;15/5/2005;Carmen
1055;14/1/2005;Local;Alquiler;Lleida;149;1250408;30/10/2005;Pedro
1056;15/1/2005;Suelo;Alquiler;Girona;45;300105;2/6/2005;Carmen
1057;15/1/2005;Casa;Venta;Barcelona;90;599850;30/12/2005;María
1058;15/1/2005;Parking;Venta;Barcelona;221;1919827;6/1/2006;Joaquín
1059;16/1/2005;Oficina;Venta;Girona;133;573230;20/9/2005;Jesús
1060;17/1/2005;Piso;Venta;Barcelona;80;500560;11/12/2005;Jesús
1061;17/1/2005;Industrial;Venta;Barcelona;45;259515;17/12/2005;Joaquín
1062;18/1/2005;Parking;Venta;Tarragona;68;652052;20/9/2005;Joaquín
1063;19/1/2005;Oficina;Venta;Barcelona;213;1886541;5/9/2005;Jesús
1064;19/1/2005;Piso;Alquiler;Girona;80;607200;20/11/2005;Carmen
1065;19/1/2005;Industrial;Alquiler;Lleida;200;1502800;14/10/2005;Joaquín
1066;20/1/2005;Suelo;Venta;Girona;287;2808008;24/6/2005;Pedro
1067;20/1/2005;Suelo;Venta;Lleida;108;892620;8/11/2005;Pedro
1068;21/1/2005;Parking;Venta;Barcelona;221;1471197;17/10/2005;Joaquín
1069;21/1/2005;Local;Venta;Tarragona;108;1065744;3/5/2005;Pedro
1070;21/1/2005;Parking;Venta;Lleida;232;1162784;23/8/2005;Pedro
1071;21/1/2005;Parking;Venta;Girona;118;1134452;27/4/2005;Carmen
1072;22/1/2005;Piso;Alquiler;Girona;132;592152;23/4/2005;Carmen
1073;22/1/2005;Oficina;Alquiler;Tarragona;246;2083866;25/7/2005;Luisa
1074;22/1/2005;Industrial;Alquiler;Lleida;293;2141830;19/9/2005;Joaquín
1075;23/1/2005;Parking;Alquiler;Barcelona;290;2275050;20/9/2005;Jesús
1076;23/1/2005;Parking;Venta;Lleida;72;298368;26/4/2005;Luisa
1077;23/1/2005;Local;Alquiler;Barcelona;212;1911604;14/1/2006;María
1078;24/1/2005;Oficina;Alquiler;Barcelona;254;1850644;28/11/2005;Carmen
1079;24/1/2005;Oficina;Venta;Girona;91;777686;19/10/2005;Luisa
1080;24/1/2005;Local;Alquiler;Lleida;287;2279354;15/12/2005;Joaquín
1081;24/1/2005;Piso;Alquiler;Barcelona;180;1128420;13/10/2005;Carmen
1082;25/1/2005;Oficina;Venta;Tarragona;173;1615128;6/5/2005;Carmen
1083;25/1/2005;Oficina;Alquiler;Tarragona;210;1332030;2/1/2006;Carmen
1084;25/1/2005;Parking;Alquiler;Girona;287;1370138;3/5/2005;Joaquín
1085;25/1/2005;Industrial;Venta;Barcelona;47;424175;19/6/2005;Joaquín
1086;25/1/2005;Piso;Alquiler;Lleida;260;2546180;23/5/2005;Carmen
1087;26/1/2005;Parking;Alquiler;Tarragona;197;1199730;13/1/2006;Luisa
1088;26/1/2005;Industrial;Alquiler;Tarragona;144;760176;20/10/2005;Pedro
1089;27/1/2005;Industrial;Venta;Barcelona;168;1081248;1/6/2005;Carmen
1090;28/1/2005;Local;Alquiler;Barcelona;253;1816793;22/10/2005;Pedro
1091;28/1/2005;Oficina;Venta;Tarragona;110;943800;26/1/2006;Jesús
1092;29/1/2005;Piso;Alquiler;Tarragona;299;2130375;28/10/2005;Carmen
1093;31/1/2005;Parking;Alquiler;Girona;222;2209344;9/9/2005;Carmen
1094;1/2/2005;Piso;Venta;Barcelona;139;1187477;31/5/2005;Carmen
1095;1/2/2005;Local;Venta;Barcelona;300;1772700;3/1/2006;María
1096;1/2/2005;Local;Venta;Girona;64;539392;3/8/2005;Pedro
1097;1/2/2005;Oficina;Venta;Tarragona;156;771108;25/7/2005;Luisa
1098;1/2/2005;Suelo;Venta;Barcelona;262;1960808;11/9/2005;Pedro
1099;2/2/2005;Industrial;Alquiler;Girona;82;621314;7/9/2005;Luisa
1100;2/2/2005;Piso;Alquiler;Tarragona;243;1814238;29/1/2006;Jesús
1101;2/2/2005;Suelo;Alquiler;Lleida;73;468952;11/6/2005;Joaquín
1102;2/2/2005;Casa;Venta;Tarragona;268;1950772;2/6/2005;Joaquín
1103;3/2/2005;Local;Venta;Lleida;125;932250;3/8/2005;María
1104;3/2/2005;Oficina;Venta;Lleida;114;786714;4/9/2005;Luisa
1105;3/2/2005;Parking;Alquiler;Tarragona;97;541648;11/6/2005;Carmen
1106;4/2/2005;Oficina;Venta;Girona;141;1279434;26/9/2005;Carmen
1107;5/2/2005;Suelo;Alquiler;Tarragona;105;650580;26/5/2005;Carmen
1108;5/2/2005;Industrial;Alquiler;Lleida;199;1009328;4/12/2005;Pedro
1109;5/2/2005;Parking;Alquiler;Tarragona;286;2064634;26/5/2005;Carmen
1110;5/2/2005;Local;Venta;Lleida;110;924990;25/9/2005;Pedro
1111;6/2/2005;Parking;Alquiler;Barcelona;87;372447;17/7/2005;Jesús
